query,searched,site,rank,thumbnail,url,url,which,contains,image
break,97,http://t1.gstatic.com/images?q=tbn:ANd9GcR9PDFMwjkFvsSrHBmwv_50erG6BcttgF9pWYIgrYmFuRxi_BeWhvkU-cs,https://www.garage-patrick-petit.be/index.php/fr/mazda/mazda-6/mazda-6-20-sky-g-premium-edition-break
break,98,http://t2.gstatic.com/images?q=tbn:ANd9GcSxdeJvHwVm9nTSlP5JpFBSiUY5mhxc29VLstG9EN3sbcZ08kFHeytOrkw,https://www.caradisiac.com/Les-meilleurs-breaks-40216.htm
break,99,http://t3.gstatic.com/images?q=tbn:ANd9GcRXQbnf6zupgJW5bdn4xkn1bvURItB8GCNfgUfE45guprcCdd6nJE4Irg,http://www.theparking-cars.co.uk/used-cars-detail/microcar-mc2/voiture-sans-permis-microcar-mc2-break-preference/YDSMYJHS.html
break,100,http://t0.gstatic.com/images?q=tbn:ANd9GcROZUzvDCTOe16FT7Y4tJb_FEW8jJ8d3W37AzCzJEflj5QkFln1BpXqBXg,http://www.leparking.ch/voiture-occasion-detail/mercedes-classe-c-break-c-180/voiture-mercedes-c180-break-occasion/KJZAJHCQ.html
break,101,http://t1.gstatic.com/images?q=tbn:ANd9GcSEdnJvk0g8H0WCvdL4w0UJWHyYHIx-eeiBQ7s18Jk1P-FZyU4UMXDgbwrV,https://www.flickr.com/photos/janbarnier/5814753113
break,102,http://t2.gstatic.com/images?q=tbn:ANd9GcRXwGdxDIT3ldzFEYDRUfafJICHXJwQzYQ6C62ERESpzZ-SMB-0cGYQjxJ2,https://www.primocar.fr/voiture-occasion-break-fr-fr.htm
break,103,http://t3.gstatic.com/images?q=tbn:ANd9GcTw1Jpy9K2JseAYO9P00o6OWLdYQYP9d-NimlhoXUs8HJzQE37A11-qgg8,https://www.pinterest.com/pin/490751690637575504/
break,104,http://t0.gstatic.com/images?q=tbn:ANd9GcSlgEr8O-Cfj6GKw7GRedOZO6WY68XRg-ZelWloo4SFOS-zgMk4Pf3jnEUl,https://automobile-passion.tumblr.com/post/47709556148/tendances-le-retour-des-voitures-break
break,105,http://t1.gstatic.com/images?q=tbn:ANd9GcRbMA7NieB9s4P_SRBNSgf4oKEp--ZJxXoSsBe6E4LUNs-4kXSxq-W6wLw,https://www.dasweltauto.fr/fra/fr/occasions/volkswagen+passat-break+confortline+angers+break+diesel+RlJBMDg1MDA2NTkx=/
break,106,http://t2.gstatic.com/images?q=tbn:ANd9GcRM9SNA1Ctfo0tfiIRZcCKP_7VTBn8L31nf5nMsroy8ZLNXENWGQNbpLO0,http://www.theparking.eu/used-cars-detail/peugeot-305-break/voiture-peugeot-305-break/XQ9UVZ27.html
